timestamp,iteration,portfolio_value,cash,market_return
2026-01-26T21:21:24.538299,1,1015.6453712313777,1015.6453712313777,1.6662033264642269
2026-01-26T21:21:54.540725,2,1029.8139003757776,1029.8139003757776,1.4965237197992693
2026-01-26T21:22:24.542070,3,1047.2820262118553,1047.2820262118553,1.7980390618042181
2026-01-26T21:22:54.543389,4,1031.994361976167,1031.994361976167,-1.3611077522148838
2026-01-26T21:23:24.544877,5,1012.3040697101095,1012.3040697101095,-1.8097942747667486
2026-01-26T21:23:54.546314,6,995.7594282546161,995.7594282546161,-1.535890819396473
2026-01-26T21:24:24.547952,7,1000.7344095375013,1000.7344095375013,0.6002170061341551
2026-01-26T21:24:54.549689,8,1036.1025528477353,1036.1025528477353,3.637856623676923
2026-01-26T21:25:24.550929,9,1024.963722192747,1024.963722192747,-0.9760463300942955
2026-01-26T21:25:54.552148,10,1066.0443327922649,1066.0443327922649,4.112118422453617
2026-01-26T21:26:24.553412,11,1073.2825077768355,1073.2825077768355,0.7797547994499656
2026-01-26T21:26:54.554609,12,1057.9113566082167,1057.9113566082167,-1.333496142719161
2026-01-26T21:27:24.555866,13,1067.0725808907391,1067.0725808907391,0.9669397100463292
2026-01-26T21:27:54.557199,14,1056.9102190592575,1056.9102190592575,-0.8532122188572322
2026-01-26T21:28:24.558451,15,1056.7357683928349,1056.7357683928349,0.08357785548884847
2026-01-26T21:28:54.559719,16,1066.3601479794736,1066.3601479794736,1.0117767829941775
2026-01-26T21:29:24.561066,17,1075.763020010379,1075.763020010379,0.9827553955980496
2026-01-26T21:29:54.562936,18,1097.1534849199818,1097.1534849199818,2.0904898409728148
2026-01-26T21:30:24.564320,19,1084.5001341573836,1084.5001341573836,-1.054343371434896
2026-01-26T21:30:54.565669,20,1095.7696663237973,1095.7696663237973,1.1402855850154905
2026-01-26T21:31:24.567007,21,1100.459820865578,1100.459820865578,0.528552313686422
2026-01-26T21:31:54.568393,22,1101.3425561632819,1101.3425561632819,0.18039552750839555
2026-01-26T21:32:24.569734,23,1064.12153397265,1064.12153397265,-3.2828873512246415
2026-01-26T21:32:54.571075,24,1066.881126091231,1066.881126091231,0.3596902300678217
2026-01-26T21:33:24.572462,25,1060.292236918464,1060.292236918464,-0.5181022934119612
