timestamp,iteration,portfolio_value,cash,market_return
2026-02-11T19:41:01.768981,1,1016.1215832740992,1016.1215832740992,1.7138721996095236
2026-02-11T19:41:31.772355,2,1022.1715189858455,1022.1715189858455,0.6960909542591485
2026-02-11T19:42:01.773618,3,1015.8126079629892,1015.8126079629892,-0.5226208602208137
2026-02-11T19:42:31.774877,4,1019.6429220745941,1019.6429220745941,0.4775465139178467
2026-02-11T19:43:01.776102,5,1031.435621394473,1031.435621394473,1.2578096833417258
2026-02-11T19:43:31.777423,6,1039.8980570168856,1039.8980570168856,0.9213735129273019
2026-02-11T19:44:01.779083,7,1040.6962732998657,1040.6962732998657,0.17693602578405812
2026-02-11T19:44:31.780585,8,1054.0890105972724,1054.0890105972724,1.3882899192429141
2026-02-11T19:45:01.781806,9,1076.93143649459,1076.93143649459,2.2692993763120763
2026-02-11T19:45:31.783224,10,1077.3418162461753,1077.3418162461753,0.13824464005938195
2026-02-11T19:46:01.784474,11,1083.0882149928038,1083.0882149928038,0.6340207936798428
2026-02-11T19:46:31.785836,12,1082.8924535040437,1082.8924535040437,0.08200762679150153
2026-02-11T19:47:01.787260,13,1125.2645555704628,1125.2645555704628,4.01688024255619
2026-02-11T19:47:31.788746,14,1127.340167191811,1127.340167191811,0.2847401743274106
2026-02-11T19:48:01.790364,15,1127.0891173122413,1127.0891173122413,0.0778085870267898
2026-02-11T19:48:31.791613,16,1143.62372142641,1143.62372142641,1.5685869318164383
2026-02-11T19:49:01.792830,17,1148.8122392258038,1148.8122392258038,0.5542452366164106
2026-02-11T19:49:31.794127,18,1135.1801906713376,1135.1801906713376,-1.0877088196508682
2026-02-11T19:50:01.795461,19,1144.5250098510312,1144.5250098510312,0.9241255217835685
2026-02-11T19:50:31.796695,20,1151.001897910664,1151.001897910664,0.6665684057518834
2026-02-11T19:51:01.797979,21,1170.9638361351767,1170.9638361351767,1.8361459034067038
2026-02-11T19:51:31.799278,22,1190.993656578039,1190.993656578039,1.8123536893613224
2026-02-11T19:52:01.800547,23,1151.0593593855774,1151.0593593855774,-3.256279780106777
2026-02-11T19:52:31.801878,24,1152.8765923280353,1152.8765923280353,0.2581329573650338
2026-02-11T19:53:01.803238,25,1158.2688893245859,1158.2688893245859,0.5682937235253387
2026-02-11T19:53:31.804558,26,1168.931994603147,1168.931994603147,1.021628698165336
2026-02-11T19:54:01.805891,27,1177.2152362546215,1177.2152362546215,0.8094256402461882
2026-02-11T19:54:31.807259,28,1198.3506654657097,1198.3506654657097,1.8972723711790904
2026-02-11T19:55:01.808611,29,1190.2698694022763,1190.2698694022763,-0.5749013983334116
2026-02-11T19:55:31.810076,30,1162.017404608175,1162.017404608175,-2.2758943081127816
2026-02-11T19:56:01.812282,31,1165.6158201669036,1165.6158201669036,0.4100797580656854
2026-02-11T19:56:31.814098,32,1175.4584435875115,1175.4584435875115,0.945359380734565
2026-02-11T19:57:01.815331,33,1171.996531029069,1171.996531029069,-0.19471065695248455
2026-02-11T19:57:31.816654,34,1183.327630601803,1183.327630601803,1.0678881194715744
2026-02-11T19:58:01.817949,35,1202.5201371334413,1202.5201371334413,1.7236334101536708
2026-02-11T19:58:31.819979,36,1210.5234229273328,1210.5234229273328,0.7663090760329125
2026-02-11T19:59:01.821710,37,1210.9896843734043,1210.9896843734043,0.1386559979378415
2026-02-11T19:59:31.823034,38,1222.0301082464646,1222.0301082464646,1.0126987366547255
2026-02-11T20:00:01.824478,39,1226.1062051062331,1226.1062051062331,0.4339852482050204
2026-02-11T20:00:31.826250,40,1226.4810001540925,1226.4810001540925,0.13069860914565773
2026-02-11T20:01:01.828013,41,1263.6703572151127,1263.6703572151127,3.1353353495648473
2026-02-11T20:01:31.829855,42,1291.5885485918348,1291.5885485918348,2.311605446781189
2026-02-11T20:02:01.838409,43,1267.1795092976097,1267.1795092976097,-1.7916380074907985
2026-02-11T20:02:31.839789,44,1271.1868407644597,1271.1868407644597,0.4166568925851077
2026-02-11T20:03:01.841446,45,1257.1445961609459,1257.1445961609459,-1.0056618896924598
2026-02-11T20:03:31.842876,46,1298.9155973361947,1298.9155973361947,3.426114793789707
2026-02-11T20:04:01.844271,47,1317.9586533593395,1317.9586533593395,1.5676410381239692
2026-02-11T20:04:31.845646,48,1343.2801048294837,1343.2801048294837,2.023286248907288
2026-02-11T20:05:01.847170,49,1348.0330235291033,1348.0330235291033,0.45428359160649046
2026-02-11T20:05:31.848580,50,1372.3870553258434,1372.3870553258434,1.9085432006352314
2026-02-11T20:06:01.849984,51,1393.7496525509869,1393.7496525509869,1.6582597405138357
2026-02-11T20:06:31.852259,52,1391.3761582337252,1391.3761582337252,-0.07036596481338818
2026-02-11T20:07:01.854365,53,1415.3266507785943,1415.3266507785943,1.8231759822048534
2026-02-11T20:07:31.855768,54,1435.270592297979,1435.270592297979,1.510651184814502
2026-02-11T20:08:01.857155,55,1439.261831161999,1439.261831161999,0.37846113665707243
2026-02-11T20:08:31.858538,56,1451.054053607717,1451.054053607717,0.9202445808760438
2026-02-11T20:09:01.859938,57,1468.8164342774137,1468.8164342774137,1.3254273569532324
2026-02-11T20:09:31.861998,58,1481.6730445805294,1481.6730445805294,0.9762803689592224
2026-02-11T20:10:01.863426,59,1484.2709341412833,1484.2709341412833,0.27561048414309164
2026-02-11T20:10:31.864798,60,1514.2311649990165,1514.2311649990165,2.120635595943585
2026-02-11T20:11:01.867736,61,1524.1157996670804,1524.1157996670804,0.7535359443734436
2026-02-11T20:11:31.882454,62,1458.0919046676345,1458.0919046676345,-4.236183599528672
2026-02-11T20:12:01.883964,63,1425.3792852741853,1425.3792852741853,-2.1456681298299296
2026-02-11T20:12:31.885535,64,1380.116067959891,1380.116067959891,-3.0785995139762186
2026-02-11T20:13:01.887252,65,1384.246423937095,1384.246423937095,0.3996756621601276
2026-02-11T20:13:31.888784,66,1424.9881340777297,1424.9881340777297,3.046287421088354
2026-02-11T20:14:01.890402,67,1389.2995969503988,1389.2995969503988,-2.406886486973523
2026-02-11T20:14:31.891997,68,1406.5378160696791,1406.5378160696791,1.342126991330111
2026-02-11T20:15:01.894729,69,1370.2575226107167,1370.2575226107167,-2.4818859406671305
2026-02-11T20:15:31.897924,70,1389.0037971820834,1389.0037971820834,1.469553600725676
2026-02-11T20:16:01.900450,71,1386.9117705011474,1386.9117705011474,-0.0506641243020328
2026-02-11T20:16:31.902768,72,1476.7340313442999,1476.7340313442999,6.583005136206305
2026-02-11T20:17:01.905157,73,1475.9959404004826,1475.9959404004826,0.05006876352161723
2026-02-11T20:17:31.907147,74,1479.6038088502416,1479.6038088502416,0.3447809851104571
2026-02-11T20:18:01.917126,75,1484.6531968113954,1484.6531968113954,0.44170792601431613
2026-02-11T20:18:31.919804,76,1505.1911051852724,1505.1911051852724,1.4848320283963017
2026-02-11T20:19:01.923483,77,1504.7925727710845,1504.7925727710845,0.07359639939663759
2026-02-11T20:19:31.926862,78,1503.8176974644387,1503.8176974644387,0.03525055369340077
2026-02-11T20:20:01.929476,79,1539.1818976478414,1539.1818976478414,2.454082224587156
2026-02-11T20:20:31.932120,80,1547.686875047085,1547.686875047085,0.6532180196354037
2026-02-11T20:21:01.933747,81,1577.4781438112548,1577.4781438112548,2.026916844159948
2026-02-11T20:21:31.935523,82,1588.1593394630634,1588.1593394630634,0.7778836612413063
2026-02-11T20:22:01.937270,83,1624.1046781682026,1624.1046781682026,2.365698968619752
2026-02-11T20:22:31.939120,84,1660.3708959926328,1660.3708959926328,2.3353328922203596
2026-02-11T20:23:01.940687,85,1701.5098716146886,1701.5098716146886,2.580278226398481
2026-02-11T20:23:31.942988,86,1714.4384344711584,1714.4384344711584,0.86068953755951
2026-02-11T20:24:01.944784,87,1736.7507409383772,1736.7507409383772,1.4028381080249257
2026-02-11T20:24:31.954567,88,1772.1430614128665,1772.1430614128665,2.139986848820881
2026-02-11T20:25:01.956195,89,1789.1976608810442,1789.1976608810442,1.063434918323329
2026-02-11T20:25:31.958021,90,1810.5284377709168,1810.5284377709168,1.293491388594031
2026-02-11T20:26:01.961629,91,1851.5822909984718,1851.5822909984718,2.369876554223397
2026-02-11T20:26:31.984495,92,1920.6561132627176,1920.6561132627176,3.8343637925979097
2026-02-11T20:27:01.989000,93,1938.0508075390442,1938.0508075390442,1.0066708423830748
2026-02-11T20:27:31.991616,94,1983.5167133700104,1983.5167133700104,2.44840887875412
2026-02-11T20:28:01.994053,95,1999.2161506548928,1999.2161506548928,0.8923874718873295
2026-02-11T20:28:32.001275,96,1992.6040210260903,1992.6040210260903,-0.23096707215196013
2026-02-11T20:29:02.010283,97,1970.732500885368,1970.732500885368,-0.9986336835948092
2026-02-11T20:29:32.013157,98,1972.4625474337504,1972.4625474337504,0.18797495505535575
2026-02-11T20:30:02.015544,99,1972.3513175072442,1972.3513175072442,0.09445531521336221
2026-02-11T20:30:32.018761,100,1978.227531039396,1978.227531039396,0.39832768134122
2026-02-11T20:31:02.020782,101,1999.7123757181398,1999.7123757181398,1.1872526491536581
2026-02-11T20:31:32.024052,102,1934.2619349897407,1934.2619349897407,-3.1761689014134786
2026-02-11T20:32:02.026012,103,1913.66493744373,1913.66493744373,-0.9658162987190313
2026-02-11T20:32:32.027686,104,1926.4782032930884,1926.4782032930884,0.7703371771525238
2026-02-11T20:33:02.030221,105,1938.8382402543434,1938.8382402543434,0.7423294982566018
2026-02-11T20:33:32.034519,106,1992.384063122088,1992.384063122088,2.8646124341978205
2026-02-11T20:34:02.051015,107,2035.6956350274804,2035.6956350274804,2.2761327051936657
2026-02-11T20:34:32.060823,108,2020.3472821637386,2020.3472821637386,-0.6546156990578988
2026-02-11T20:35:02.062641,109,1968.3980369581109,1968.3980369581109,-2.473776525525757
2026-02-11T20:35:32.064400,110,1997.9656938392488,1997.9656938392488,1.6037215008312207
2026-02-11T20:36:02.067002,111,2003.2310004641097,2003.2310004641097,0.3638972823197439
2026-02-11T20:36:32.070058,112,2003.1590237539308,2003.1590237539308,0.09650347250591775
2026-02-11T20:37:02.081437,113,2010.3133863224284,2010.3133863224284,0.4576116110519099
2026-02-11T20:37:32.083982,114,2030.9017880503648,2030.9017880503648,1.125264180431695
2026-02-11T20:38:02.085750,115,2029.6967329917295,2029.6967329917295,0.040704745432896004
2026-02-11T20:38:32.087482,116,2063.6042332127768,2063.6042332127768,1.7723421208418442
2026-02-11T20:39:02.089961,117,2104.0897611592914,2104.0897611592914,2.063948271579263
2026-02-11T20:39:32.101639,118,2089.109384461757,2089.109384461757,-0.6125772935364548
2026-02-11T20:40:02.113575,119,2093.390622151006,2093.390622151006,0.3052364727733509
2026-02-11T20:40:32.116436,120,2001.262975854344,2001.262975854344,-4.305186958464575
2026-02-11T20:41:02.127159,121,1985.8174547580525,1985.8174547580525,-0.6724611407218193
2026-02-11T20:41:32.138320,122,2025.5158502291783,2025.5158502291783,2.10119710473752
2026-02-11T20:42:02.158866,123,2036.7012949613672,2036.7012949613672,0.6528798461729808
2026-02-11T20:42:32.162398,124,2037.3512595741201,2037.3512595741201,0.13204465817497124
2026-02-11T20:43:02.165872,125,2038.30450362052,2038.30450362052,0.14693533482758003
2026-02-11T20:43:32.169540,126,2041.6416621530395,2041.6416621530395,0.2639862626247615
2026-02-11T20:44:02.176411,127,2051.165154966464,2051.165154966464,0.5670295332118214
2026-02-11T20:44:32.180632,128,2120.1157741514417,2120.1157741514417,3.4649992481128806
2026-02-11T20:45:02.192423,129,2130.027694410295,2130.027694410295,0.5680859630384292
2026-02-11T20:45:32.195627,130,2150.6349910998847,2150.6349910998847,1.0685346734315229
2026-02-11T20:46:02.207497,131,2173.6383097965327,2173.6383097965327,1.1707766740878554
2026-02-11T20:46:32.211225,132,2194.0225333956737,2194.0225333956737,1.0388316330973253
2026-02-11T20:47:02.223030,133,2200.849090527013,2200.849090527013,0.41155499255669736
2026-02-11T20:47:32.226689,134,2212.564968692171,2212.564968692171,0.6329674294144214
2026-02-11T20:48:02.239311,135,2257.077615254339,2257.077615254339,2.1139258813277184
2026-02-11T20:48:32.245418,136,2253.558280033989,2253.558280033989,-0.05598040216616021
2026-02-11T20:49:02.258250,137,2253.520952255011,2253.520952255011,0.09844204916558862
2026-02-11T20:49:32.269894,138,2258.5527971508477,2258.5527971508477,0.32361174628977124
2026-02-11T20:50:02.281732,139,2290.2661392274254,2290.2661392274254,1.5056500258661822
2026-02-11T20:50:32.292623,140,2298.69820273236,2298.69820273236,0.46863823042371505
2026-02-11T20:51:02.303302,141,2300.7249515561393,2300.7249515561393,0.18835777563876463
2026-02-11T20:51:32.307237,142,2334.2638702189647,2334.2638702189647,1.559313689767647
2026-02-11T20:52:02.319791,143,2346.0287406757047,2346.0287406757047,0.6046123471554903
2026-02-11T20:52:32.332134,144,2372.0002418736594,2372.0002418736594,1.208249299038025
2026-02-11T20:53:02.344590,145,2405.102411512653,2405.102411512653,1.4970352419685407
2026-02-11T20:53:32.360281,146,2414.5644475839676,2414.5644475839676,0.4939090095900135
2026-02-11T20:54:02.373316,147,2422.1240234764964,2422.1240234764964,0.41349587808962524
2026-02-11T20:54:32.377196,148,2452.1794270991027,2452.1794270991027,1.342211933355265
2026-02-11T20:55:02.381079,149,2461.0671353280213,2461.0671353280213,0.46290409133481986
2026-02-11T20:55:32.383598,150,2377.6636340981513,2377.6636340981513,-3.2922083428372098
2026-02-11T20:56:02.389592,151,2390.6225126339864,2390.6225126339864,0.6456713995973038
2026-02-11T20:56:32.403552,152,2388.6642307941947,2388.6642307941947,0.018102960379620062
2026-02-11T20:57:02.418324,153,2348.3454022422143,2348.3454022422143,-1.5895131665707694
